time,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_profiler_depth_enabled,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_profiler_depth_enabled_qc_agg
UTC,micromol.L-1,
2016-09-01T08:14:00Z,405.6856252536,NaN
2016-09-01T08:15:00Z,405.0122774206,NaN
2016-09-01T08:15:00Z,404.3143382469,NaN
2016-09-01T08:15:00Z,403.7816506082,NaN
2016-09-01T08:15:00Z,403.4450212368,NaN
2016-09-01T08:15:00Z,403.2512932806,NaN
2016-09-01T08:15:00Z,403.2730211108,NaN
2016-09-01T08:15:00Z,403.337802735,NaN
2016-09-01T08:15:00Z,403.4517942608,NaN
2016-09-01T08:15:00Z,403.3614301303,NaN
2016-09-01T08:16:00Z,403.1539964951,NaN
2016-09-01T08:16:00Z,403.2715389595,NaN
2016-09-01T08:16:00Z,404.2872686342,NaN
2016-09-01T08:16:00Z,406.3651989672,NaN
2016-09-01T08:16:00Z,409.3750703679,NaN
2016-09-01T08:16:00Z,412.4317280595,NaN
2016-09-01T08:16:00Z,414.859866646,NaN
2016-09-01T08:16:00Z,417.5872667933,NaN
2016-09-01T08:17:00Z,419.161701879,NaN
2016-09-01T08:17:00Z,419.9311281139,NaN
2016-09-01T08:17:00Z,421.2505074912,NaN
2016-09-01T08:17:00Z,421.7527456095,NaN
2016-09-01T08:17:00Z,422.952759825,NaN
2016-09-01T08:17:00Z,423.9181515483,NaN
2016-09-01T08:17:00Z,424.5219150701,NaN
2016-09-01T08:17:00Z,426.3670435709,NaN
2016-09-01T14:14:00Z,440.829277725,4
2016-09-01T14:14:00Z,441.2189464804,NaN
2016-09-01T14:15:00Z,441.2647250972,NaN
2016-09-01T14:15:00Z,441.264310515,NaN
2016-09-01T14:15:00Z,441.0598401573,NaN
2016-09-01T14:15:00Z,440.6755698751,NaN
2016-09-01T14:15:00Z,440.0601783452,NaN
2016-09-01T14:15:00Z,439.2226595083,NaN
2016-09-01T14:15:00Z,438.8560805279,NaN
2016-09-01T14:15:00Z,438.6321212205,NaN
2016-09-01T14:15:00Z,438.4128001271,NaN
2016-09-01T14:15:00Z,438.6169212323,NaN
2016-09-01T14:16:00Z,438.9842551192,NaN
2016-09-01T14:16:00Z,439.465894064,NaN
2016-09-01T14:16:00Z,440.1077297026,NaN
2016-09-01T14:16:00Z,440.5302883218,NaN
2016-09-01T14:16:00Z,441.3424600578,NaN
2016-09-01T14:16:00Z,441.2978752014,NaN
2016-09-01T14:16:00Z,442.1532769611,NaN
2016-09-01T14:16:00Z,442.7744342661,NaN
2016-09-01T14:16:00Z,443.0624477395,NaN
2016-09-01T14:16:00Z,443.6343212626,NaN
2016-09-01T14:17:00Z,443.8345629878,NaN
2016-09-01T14:17:00Z,444.362954815,NaN
2016-09-01T14:17:00Z,445.4346961866,NaN
2016-09-01T20:13:00Z,427.0143105264,4
2016-09-01T20:13:00Z,426.9390117294,NaN
2016-09-01T20:14:00Z,427.0515089022,NaN
2016-09-01T20:14:00Z,426.6490451351,NaN
2016-09-01T20:14:00Z,426.5739310608,NaN
2016-09-01T20:14:00Z,427.1333299105,NaN
2016-09-01T20:14:00Z,427.493791342,NaN
2016-09-01T20:14:00Z,427.7225939458,NaN
2016-09-01T20:14:00Z,428.0991650335,NaN
2016-09-01T20:14:00Z,428.013248362,NaN
2016-09-01T20:14:00Z,428.2420959824,NaN
2016-09-01T20:14:00Z,428.5095103362,NaN
2016-09-01T20:14:00Z,428.5613407177,NaN
2016-09-01T20:14:00Z,428.7398873968,NaN
2016-09-01T20:15:00Z,429.4935824299,NaN
2016-09-01T20:15:00Z,430.6021908722,NaN
2016-09-01T20:15:00Z,431.1600342473,NaN
2016-09-01T20:15:00Z,431.9913685713,NaN
2016-09-01T20:15:00Z,432.6452605015,NaN
2016-09-01T20:15:00Z,434.0751468855,NaN
2016-09-01T20:15:00Z,435.0018404767,NaN
2016-09-01T20:15:00Z,436.6037289273,NaN
2016-09-01T20:15:00Z,438.3906977815,NaN
2016-09-01T20:15:00Z,438.991272689,NaN
2016-09-01T20:16:00Z,439.7453899866,NaN
2016-09-01T20:16:00Z,441.552762445,NaN
2016-09-01T20:16:00Z,443.8402157721,NaN
2016-09-02T02:13:00Z,327.5834995282,NaN
2016-09-02T02:14:00Z,327.0797543109,NaN
2016-09-02T02:14:00Z,326.7424153528,NaN
2016-09-02T02:14:00Z,325.5118438763,NaN
2016-09-02T02:14:00Z,325.4730434629,NaN
2016-09-02T02:14:00Z,326.1301618185,NaN
2016-09-02T02:14:00Z,325.9423594381,NaN
2016-09-02T02:14:00Z,325.1671524273,NaN
2016-09-02T02:14:00Z,328.8951305336,NaN
2016-09-02T02:14:00Z,330.5370060875,NaN
2016-09-02T02:14:00Z,332.7072327257,NaN
2016-09-02T02:14:00Z,336.9878119021,NaN
2016-09-02T02:14:00Z,340.3845632509,NaN
2016-09-02T02:15:00Z,342.2408669969,NaN
2016-09-02T02:15:00Z,344.3030323823,NaN
2016-09-02T02:15:00Z,348.0347098442,NaN
2016-09-02T02:15:00Z,350.5619938012,NaN
2016-09-02T02:15:00Z,354.0927216038,NaN
2016-09-02T02:15:00Z,356.7468694832,NaN
2016-09-02T02:15:00Z,359.1341823449,NaN
2016-09-02T02:15:00Z,362.7922650907,NaN
2016-09-02T02:15:00Z,368.0908652933,NaN
2016-09-02T02:15:00Z,373.6297216676,NaN
2016-09-02T08:13:00Z,436.1982224852,NaN
2016-09-02T08:14:00Z,435.9751241271,NaN
2016-09-02T08:14:00Z,435.8388128134,NaN
2016-09-02T08:14:00Z,435.6498730069,NaN
2016-09-02T08:14:00Z,435.4191443861,NaN
2016-09-02T08:14:00Z,435.4582498021,NaN
2016-09-02T08:14:00Z,435.533228389,NaN
2016-09-02T08:14:00Z,435.564293698,NaN
2016-09-02T08:14:00Z,435.4602134597,NaN
2016-09-02T08:14:00Z,434.8029199594,NaN
2016-09-02T08:14:00Z,434.6356018171,NaN
2016-09-02T08:14:00Z,434.51042626,NaN
2016-09-02T08:14:00Z,434.7489615917,NaN
2016-09-02T08:15:00Z,435.1283261833,NaN
2016-09-02T08:15:00Z,435.3298960292,NaN
2016-09-02T08:15:00Z,436.1543578087,NaN
2016-09-02T08:15:00Z,436.7679982738,NaN
2016-09-02T08:15:00Z,438.0053978267,NaN
2016-09-02T08:15:00Z,439.4410351205,NaN
2016-09-02T08:15:00Z,440.8890694051,NaN
2016-09-02T08:15:00Z,442.1007055057,NaN
2016-09-02T08:15:00Z,443.4176910773,NaN
2016-09-02T08:15:00Z,444.0143976937,NaN
2016-09-02T08:16:00Z,444.7250814792,NaN
2016-09-02T08:16:00Z,445.4612657173,NaN
2016-09-02T08:16:00Z,446.6098194573,NaN
2016-09-02T14:13:00Z,416.418985613,NaN
2016-09-02T14:13:00Z,417.2980990196,NaN
2016-09-02T14:14:00Z,416.1779851386,NaN
2016-09-02T14:14:00Z,415.5691548908,NaN
2016-09-02T14:14:00Z,414.9921067952,NaN
2016-09-02T14:14:00Z,415.2105886998,NaN
2016-09-02T14:14:00Z,415.3717095081,NaN
2016-09-02T14:14:00Z,415.7066516101,NaN
2016-09-02T14:14:00Z,415.9775961665,NaN
2016-09-02T14:14:00Z,416.1148796703,NaN
2016-09-02T14:14:00Z,416.2109086039,NaN
2016-09-02T14:14:00Z,415.6808090507,NaN
2016-09-02T14:14:00Z,417.3553823521,NaN
2016-09-02T14:14:00Z,418.7346018563,NaN
2016-09-02T14:14:00Z,419.4170134999,NaN
2016-09-02T14:14:00Z,419.458526278,NaN
2016-09-02T14:15:00Z,419.6800865602,NaN
2016-09-02T14:15:00Z,419.7269904686,NaN
2016-09-02T14:15:00Z,420.3648934353,NaN
2016-09-02T14:15:00Z,420.9295145841,NaN
2016-09-02T14:15:00Z,421.9733532415,NaN
2016-09-02T14:15:00Z,423.2129759907,NaN
2016-09-02T14:15:00Z,425.0244197442,NaN
2016-09-02T14:15:00Z,426.0703610821,NaN
2016-09-02T20:13:00Z,453.5716845934,NaN
2016-09-02T20:14:00Z,453.4470914209,NaN
2016-09-02T20:14:00Z,453.4415946761,NaN
2016-09-02T20:14:00Z,453.1993980522,NaN
2016-09-02T20:14:00Z,453.0786328873,NaN
2016-09-02T20:14:00Z,452.9631421142,NaN
2016-09-02T20:14:00Z,452.8898995192,NaN
2016-09-02T20:14:00Z,452.7946006126,NaN
2016-09-02T20:14:00Z,452.4828541989,NaN
2016-09-02T20:14:00Z,452.3126422546,NaN
2016-09-02T20:14:00Z,452.0411505451,NaN
2016-09-02T20:14:00Z,451.7787258119,NaN
2016-09-02T20:15:00Z,451.9365225055,NaN
2016-09-02T20:15:00Z,451.6844512972,NaN
2016-09-02T20:15:00Z,451.3429844471,NaN
2016-09-02T20:15:00Z,451.1391646261,NaN
2016-09-02T20:15:00Z,450.8123862159,NaN
2016-09-02T20:15:00Z,450.5306519621,NaN
2016-09-02T20:15:00Z,450.2832645629,NaN
2016-09-02T20:15:00Z,449.9411708026,NaN
2016-09-02T20:15:00Z,449.7276282723,NaN
2016-09-02T20:15:00Z,449.3204267896,NaN
2016-09-02T20:15:00Z,449.0225322156,NaN
2016-09-02T20:16:00Z,448.7723910304,NaN
2016-09-02T20:16:00Z,448.0428392478,NaN
2016-09-02T20:16:00Z,446.4390449158,NaN
2016-09-03T02:13:00Z,432.5244473949,NaN
2016-09-03T02:14:00Z,432.8442044369,NaN
2016-09-03T02:14:00Z,433.230240122,NaN
2016-09-03T02:14:00Z,433.5263766081,NaN
2016-09-03T02:14:00Z,433.748571965,NaN
2016-09-03T02:14:00Z,433.9613644139,NaN
2016-09-03T02:14:00Z,434.4412806067,NaN
2016-09-03T02:14:00Z,434.6007616819,NaN
2016-09-03T02:14:00Z,434.9441640582,NaN
2016-09-03T02:14:00Z,435.2534851298,NaN
2016-09-03T02:14:00Z,435.5159585784,NaN
2016-09-03T02:14:00Z,435.7095269852,NaN
2016-09-03T02:14:00Z,435.9736294374,NaN
2016-09-03T02:14:00Z,436.3049769939,NaN
2016-09-03T02:15:00Z,436.4817113869,NaN
2016-09-03T02:15:00Z,436.8378145439,NaN
2016-09-03T02:15:00Z,436.9668135459,NaN
2016-09-03T02:15:00Z,436.949711727,NaN
2016-09-03T02:15:00Z,437.4024741507,NaN
2016-09-03T02:15:00Z,437.7272815608,NaN
2016-09-03T02:15:00Z,437.974197954,NaN
2016-09-03T02:15:00Z,436.1579252615,NaN
2016-09-03T02:15:00Z,435.3870702234,NaN
2016-09-03T02:15:00Z,435.5418972736,NaN
2016-09-03T08:13:00Z,428.2057557672,NaN
2016-09-03T08:14:00Z,427.9655676343,NaN
2016-09-03T08:14:00Z,427.9628165153,NaN
2016-09-03T08:14:00Z,428.2142236363,NaN
2016-09-03T08:14:00Z,429.2216742907,NaN
2016-09-03T08:14:00Z,430.3040737596,NaN
2016-09-03T08:14:00Z,431.3941663712,NaN
2016-09-03T08:14:00Z,432.1320190242,NaN
2016-09-03T08:14:00Z,432.9408793969,NaN
2016-09-03T08:14:00Z,433.6219260201,NaN
2016-09-03T08:14:00Z,434.2100447546,NaN
2016-09-03T08:14:00Z,434.7541745853,NaN
2016-09-03T08:14:00Z,435.3868506467,NaN
2016-09-03T08:14:00Z,435.6488133914,NaN
2016-09-03T08:15:00Z,436.1369389166,NaN
2016-09-03T08:15:00Z,436.7767262624,NaN
2016-09-03T08:15:00Z,437.5937008883,NaN
2016-09-03T08:15:00Z,438.3746347419,NaN
2016-09-03T08:15:00Z,438.9658764849,NaN
2016-09-03T08:15:00Z,439.7280464762,NaN
2016-09-03T08:15:00Z,440.4267132588,NaN
2016-09-03T08:15:00Z,441.038137445,NaN
2016-09-03T08:15:00Z,441.3286715863,NaN
2016-09-03T08:15:00Z,442.0530106754,NaN
2016-09-03T08:15:00Z,442.2547620879,NaN
2016-09-03T14:13:00Z,429.4797599565,NaN
2016-09-03T14:13:00Z,429.3286162604,NaN
2016-09-03T14:14:00Z,429.0215023943,NaN
2016-09-03T14:14:00Z,428.702132176,NaN
2016-09-03T14:14:00Z,428.343533878,NaN
2016-09-03T14:14:00Z,428.7818694579,NaN
2016-09-03T14:14:00Z,429.0196042096,NaN
2016-09-03T14:14:00Z,429.1291506862,NaN
2016-09-03T14:14:00Z,429.4231557197,NaN
2016-09-03T14:14:00Z,429.7418301821,NaN
2016-09-03T14:14:00Z,429.8919035986,NaN
2016-09-03T14:14:00Z,429.908913599,NaN
2016-09-03T14:14:00Z,429.9289144687,NaN
2016-09-03T14:14:00Z,429.9755228872,NaN
2016-09-03T14:15:00Z,430.1116994897,NaN
2016-09-03T14:15:00Z,430.1083987455,NaN
2016-09-03T14:15:00Z,430.2372220273,NaN
2016-09-03T14:15:00Z,430.4550523235,NaN
2016-09-03T14:15:00Z,430.3949760157,NaN
2016-09-03T14:15:00Z,430.2792171319,NaN
2016-09-03T14:15:00Z,430.3175460065,NaN
2016-09-03T14:15:00Z,430.2678405147,NaN
2016-09-03T14:15:00Z,430.3667471543,NaN
2016-09-03T20:13:00Z,424.4175178259,4
2016-09-03T20:13:00Z,424.4568031402,NaN
2016-09-03T20:13:00Z,424.441852801,NaN
2016-09-03T20:14:00Z,424.4133331399,NaN
2016-09-03T20:14:00Z,424.1862272977,NaN
2016-09-03T20:14:00Z,423.7946160409,NaN
2016-09-03T20:14:00Z,423.8766129763,NaN
2016-09-03T20:14:00Z,424.0566570778,NaN
2016-09-03T20:14:00Z,424.2577042859,NaN
2016-09-03T20:14:00Z,424.4805288639,NaN
2016-09-03T20:14:00Z,424.872977541,NaN
2016-09-03T20:14:00Z,425.1055794534,NaN
2016-09-03T20:14:00Z,425.3476733907,NaN
2016-09-03T20:14:00Z,425.6029190255,NaN
2016-09-03T20:14:00Z,425.9254495102,NaN
2016-09-03T20:14:00Z,426.1753902909,NaN
2016-09-03T20:15:00Z,426.3035265629,NaN
2016-09-03T20:15:00Z,426.5220461963,NaN
2016-09-03T20:15:00Z,426.7510787212,NaN
2016-09-03T20:15:00Z,427.3134656308,NaN
2016-09-03T20:15:00Z,427.9890383237,NaN
2016-09-03T20:15:00Z,428.863780291,NaN
2016-09-03T20:15:00Z,429.5917071943,NaN
2016-09-03T20:15:00Z,430.3755584418,NaN
2016-09-03T20:15:00Z,431.2848552883,NaN
2016-09-03T20:15:00Z,432.2133473398,NaN
2016-09-04T02:13:00Z,341.5740091131,NaN
2016-09-04T02:14:00Z,341.269371744,NaN
2016-09-04T02:14:00Z,341.161440099,NaN
2016-09-04T02:14:00Z,340.6496004184,NaN
2016-09-04T02:14:00Z,340.3926551916,NaN
2016-09-04T02:14:00Z,340.2135785383,NaN
2016-09-04T02:14:00Z,340.0322903678,NaN
2016-09-04T02:14:00Z,339.6394381191,NaN
2016-09-04T02:14:00Z,339.1938031482,NaN
2016-09-04T02:14:00Z,339.2520436317,NaN
2016-09-04T02:14:00Z,339.362268014,NaN
2016-09-04T02:14:00Z,339.3324317512,NaN
2016-09-04T02:14:00Z,339.2755299975,NaN
2016-09-04T02:14:00Z,339.3167999092,NaN
2016-09-04T02:15:00Z,338.7000020909,NaN
2016-09-04T02:15:00Z,338.5324751066,NaN
2016-09-04T02:15:00Z,339.7056200303,NaN
2016-09-04T02:15:00Z,341.3878643973,NaN
2016-09-04T02:15:00Z,344.8133704487,NaN
2016-09-04T02:15:00Z,348.0892971646,NaN
2016-09-04T02:15:00Z,351.4365563498,NaN
2016-09-04T02:15:00Z,354.9326108208,NaN
2016-09-04T02:15:00Z,359.6446711105,NaN
2016-09-04T08:13:00Z,323.0400895736,NaN
2016-09-04T08:14:00Z,323.1469433718,NaN
2016-09-04T08:14:00Z,323.2510996447,NaN
2016-09-04T08:14:00Z,323.3471802049,NaN
2016-09-04T08:14:00Z,323.4120596248,NaN
2016-09-04T08:14:00Z,323.5272945696,NaN
2016-09-04T08:14:00Z,323.6064620524,NaN
2016-09-04T08:14:00Z,323.3957320618,NaN
2016-09-04T08:14:00Z,323.2585494682,NaN
2016-09-04T08:14:00Z,323.5745840631,NaN
2016-09-04T08:14:00Z,324.4187632362,NaN
2016-09-04T08:14:00Z,325.1180610621,NaN
2016-09-04T08:14:00Z,325.4255351957,NaN
2016-09-04T08:15:00Z,325.2851598682,NaN
2016-09-04T08:15:00Z,326.1251535244,NaN
2016-09-04T08:15:00Z,326.4854729592,NaN
2016-09-04T08:15:00Z,327.1003540195,NaN
2016-09-04T08:15:00Z,330.1082800537,NaN
2016-09-04T08:15:00Z,334.4924564502,NaN
2016-09-04T08:15:00Z,336.8431667102,NaN
2016-09-04T08:15:00Z,338.6932079926,NaN
2016-09-04T08:15:00Z,341.8272959224,NaN
2016-09-04T08:15:00Z,346.6525431506,NaN
2016-09-04T14:15:00Z,334.0642582633,NaN
2016-09-04T14:16:00Z,333.5250707725,NaN
2016-09-04T14:16:00Z,333.4085683647,NaN
2016-09-04T14:16:00Z,333.3255172422,NaN
2016-09-04T14:16:00Z,333.0371615266,NaN
2016-09-04T14:16:00Z,332.7167982179,NaN
2016-09-04T14:16:00Z,331.9148823008,NaN
2016-09-04T14:16:00Z,331.5030271673,NaN
2016-09-04T14:16:00Z,331.6966804694,NaN
2016-09-04T14:16:00Z,332.7025277362,NaN
2016-09-04T14:17:00Z,333.0540240317,NaN
2016-09-04T14:17:00Z,333.371521297,NaN
2016-09-04T14:17:00Z,335.0126023426,NaN
2016-09-04T14:17:00Z,337.7696558485,NaN
2016-09-04T14:17:00Z,341.1786811224,NaN
2016-09-04T14:17:00Z,345.5338193345,NaN
2016-09-04T14:17:00Z,349.7643671336,NaN
2016-09-04T14:17:00Z,354.3045911575,NaN
2016-09-04T14:17:00Z,357.3100908182,NaN
2016-09-04T14:17:00Z,360.4998544153,NaN
2016-09-04T14:18:00Z,364.6956455667,NaN
2016-09-04T14:18:00Z,369.3667510464,NaN
2016-09-04T14:18:00Z,373.2840418677,NaN
2016-09-04T20:14:00Z,332.2589163392,NaN
2016-09-04T20:15:00Z,331.6172164096,NaN
2016-09-04T20:15:00Z,331.5721540097,NaN
2016-09-04T20:15:00Z,331.5744416061,NaN
2016-09-04T20:15:00Z,331.561079651,NaN
2016-09-04T20:15:00Z,331.7138626354,NaN
2016-09-04T20:15:00Z,331.7322729766,NaN
2016-09-04T20:15:00Z,331.3074840465,NaN
2016-09-04T20:15:00Z,332.3268633672,NaN
2016-09-04T20:15:00Z,333.1445479823,NaN
2016-09-04T20:15:00Z,333.4694143307,NaN
2016-09-04T20:16:00Z,333.3380721069,NaN
2016-09-04T20:16:00Z,333.4365695042,NaN
2016-09-04T20:16:00Z,334.4563852722,NaN
2016-09-04T20:16:00Z,335.5610860393,NaN
2016-09-04T20:16:00Z,336.9826750525,NaN
2016-09-04T20:16:00Z,336.6306920299,NaN
2016-09-04T20:16:00Z,335.5092930167,NaN
2016-09-04T20:16:00Z,334.7474859634,NaN
2016-09-04T20:16:00Z,335.4067026337,NaN
2016-09-04T20:16:00Z,338.0318685281,NaN
2016-09-04T20:16:00Z,340.9170626709,NaN
2016-09-04T20:16:00Z,344.2827729124,NaN
2016-09-04T20:16:00Z,346.2220941626,NaN
2016-09-04T20:17:00Z,344.5043895055,NaN
2016-09-05T02:17:00Z,360.1321985048,NaN
2016-09-05T02:18:00Z,359.6962343434,NaN
2016-09-05T02:18:00Z,359.6143981252,NaN
2016-09-05T02:18:00Z,359.7320211047,NaN
2016-09-05T02:18:00Z,359.8386116892,NaN
2016-09-05T02:18:00Z,359.8500858771,NaN
2016-09-05T02:18:00Z,359.9616244427,NaN
2016-09-05T02:18:00Z,360.0424808483,NaN
2016-09-05T02:18:00Z,360.1758156636,NaN
2016-09-05T02:18:00Z,360.3171839446,NaN
2016-09-05T02:19:00Z,360.3541457419,NaN
2016-09-05T02:19:00Z,360.3994198523,NaN
2016-09-05T02:19:00Z,360.3748396151,NaN
2016-09-05T02:19:00Z,360.1827355336,NaN
2016-09-05T02:19:00Z,359.5675333154,NaN
2016-09-05T02:19:00Z,357.4837819222,NaN
2016-09-05T02:19:00Z,356.7228102588,NaN
2016-09-05T02:19:00Z,357.6287617267,NaN
2016-09-05T02:19:00Z,357.3185057783,NaN
2016-09-05T02:19:00Z,360.7125795433,NaN
2016-09-05T02:20:00Z,363.167932071,NaN
2016-09-05T02:20:00Z,362.1997870717,NaN
2016-09-05T02:20:00Z,365.891109581,NaN
2016-09-05T08:16:00Z,296.4473668461,NaN
2016-09-05T08:17:00Z,295.9817466576,NaN
2016-09-05T08:17:00Z,295.9304794143,NaN
2016-09-05T08:17:00Z,295.8245351653,NaN
2016-09-05T08:17:00Z,295.9651369484,NaN
2016-09-05T08:17:00Z,296.1243210688,NaN
2016-09-05T08:17:00Z,296.4260072734,NaN
2016-09-05T08:17:00Z,296.7141145933,NaN
2016-09-05T08:17:00Z,296.8880589006,NaN
2016-09-05T08:17:00Z,297.8010500824,NaN
2016-09-05T08:18:00Z,299.867242125,NaN
2016-09-05T08:18:00Z,301.6932535736,NaN
2016-09-05T08:18:00Z,303.8344522168,NaN
2016-09-05T08:18:00Z,306.4164044964,NaN
2016-09-05T08:18:00Z,309.6261247037,NaN
2016-09-05T08:18:00Z,311.3079502246,NaN
2016-09-05T08:18:00Z,311.1589978846,NaN
2016-09-05T08:18:00Z,310.1133127025,NaN
2016-09-05T08:18:00Z,312.6365494673,NaN
2016-09-05T08:18:00Z,311.5632267823,NaN
2016-09-05T08:18:00Z,315.3637949866,NaN
2016-09-05T08:18:00Z,319.9395127056,NaN
2016-09-05T08:18:00Z,323.2409345386,NaN
2016-09-05T08:19:00Z,321.6498861297,NaN
2016-09-05T14:18:00Z,328.5182358338,NaN
2016-09-05T14:19:00Z,327.5842328795,NaN
2016-09-05T14:19:00Z,327.1606575088,NaN
2016-09-05T14:19:00Z,326.5741025477,NaN
2016-09-05T14:19:00Z,326.2066176214,NaN
2016-09-05T14:19:00Z,326.1456659855,NaN
2016-09-05T14:19:00Z,326.209988924,NaN
2016-09-05T14:20:00Z,326.2104421671,NaN
2016-09-05T14:20:00Z,326.2190030206,NaN
2016-09-05T14:20:00Z,326.0621090339,NaN
2016-09-05T14:20:00Z,325.9898382734,NaN
2016-09-05T14:20:00Z,325.8489060464,NaN
2016-09-05T14:20:00Z,325.6102366579,NaN
2016-09-05T14:20:00Z,325.8157648018,NaN
2016-09-05T14:20:00Z,325.7567713909,NaN
2016-09-05T14:20:00Z,325.9691978891,NaN
2016-09-05T14:20:00Z,326.1577684547,NaN
2016-09-05T14:20:00Z,327.0180795089,NaN
2016-09-05T14:20:00Z,327.955075546,NaN
2016-09-05T14:21:00Z,328.851949615,NaN
2016-09-05T14:21:00Z,330.3785173523,NaN
2016-09-05T14:21:00Z,331.7630775959,NaN
2016-09-05T14:21:00Z,333.1381197296,NaN
2016-09-05T20:21:00Z,258.5164267508,NaN
2016-09-05T20:22:00Z,258.2826250769,NaN
2016-09-05T20:22:00Z,258.2243486883,NaN
2016-09-05T20:22:00Z,258.3667120563,NaN
2016-09-05T20:22:00Z,258.7635350418,NaN
2016-09-05T20:22:00Z,259.3531636772,NaN
2016-09-05T20:22:00Z,259.685383115,NaN
2016-09-05T20:22:00Z,260.0955048238,NaN
2016-09-05T20:22:00Z,260.4759133398,NaN
2016-09-05T20:22:00Z,261.1077091603,NaN
2016-09-05T20:22:00Z,261.7875462444,NaN
2016-09-05T20:22:00Z,262.5109234114,NaN
2016-09-05T20:23:00Z,262.8710678463,NaN
2016-09-05T20:23:00Z,263.1725197454,NaN
2016-09-05T20:23:00Z,263.7433773151,NaN
2016-09-05T20:23:00Z,264.7007693175,NaN
2016-09-05T20:23:00Z,266.1543069011,NaN
2016-09-05T20:23:00Z,267.0842569841,NaN
2016-09-05T20:23:00Z,269.0505655676,NaN
2016-09-05T20:23:00Z,269.7628454864,NaN
2016-09-05T20:23:00Z,271.6875057881,NaN
2016-09-05T20:23:00Z,271.5113521668,NaN
2016-09-05T20:23:00Z,273.0409621813,NaN
2016-09-05T20:23:00Z,274.9113461001,NaN
2016-09-06T02:20:00Z,320.665492435,NaN
2016-09-06T02:21:00Z,320.1557895334,NaN
2016-09-06T02:21:00Z,320.0501246236,NaN
2016-09-06T02:21:00Z,320.0486142686,NaN
2016-09-06T02:21:00Z,319.9915183351,NaN
2016-09-06T02:21:00Z,319.8570352043,NaN
2016-09-06T02:21:00Z,319.8431705101,NaN
2016-09-06T02:21:00Z,319.7639915776,NaN
2016-09-06T02:21:00Z,319.7325399721,NaN
2016-09-06T02:21:00Z,319.6642238652,NaN
2016-09-06T02:21:00Z,319.5181977189,NaN
2016-09-06T02:21:00Z,319.461077596,NaN
2016-09-06T02:22:00Z,318.9456550462,NaN
2016-09-06T02:22:00Z,318.1978978339,NaN
2016-09-06T02:22:00Z,317.803018349,NaN
2016-09-06T02:22:00Z,316.885365012,NaN
2016-09-06T02:22:00Z,315.923839908,NaN
2016-09-06T02:22:00Z,316.1783350619,NaN
2016-09-06T02:22:00Z,316.0664492927,NaN
2016-09-06T02:22:00Z,317.1040413018,NaN
2016-09-06T02:22:00Z,316.2101695384,NaN
2016-09-06T02:22:00Z,319.5142330185,NaN
2016-09-06T02:22:00Z,321.4063481244,NaN
2016-09-06T08:19:00Z,213.5219705806,NaN
2016-09-06T08:20:00Z,213.7558520562,NaN
2016-09-06T08:20:00Z,213.8198884731,NaN
2016-09-06T08:20:00Z,214.1101420799,NaN
2016-09-06T08:20:00Z,214.4159750466,NaN
2016-09-06T08:20:00Z,214.8545860723,NaN
2016-09-06T08:20:00Z,215.4278137113,NaN
2016-09-06T08:20:00Z,216.1619628065,NaN
2016-09-06T08:20:00Z,216.7403064341,NaN
2016-09-06T08:20:00Z,217.5733081645,NaN
2016-09-06T08:20:00Z,218.8479059755,NaN
2016-09-06T08:20:00Z,220.2356163221,NaN
2016-09-06T08:20:00Z,221.7699107989,NaN
2016-09-06T08:21:00Z,223.5833779893,NaN
2016-09-06T08:21:00Z,226.0601577403,NaN
2016-09-06T08:21:00Z,228.0656346409,NaN
2016-09-06T08:21:00Z,230.3387267443,NaN
2016-09-06T08:21:00Z,232.4097903225,NaN
2016-09-06T08:21:00Z,236.1669059739,NaN
2016-09-06T08:21:00Z,240.0962155522,NaN
2016-09-06T08:21:00Z,244.2201879467,NaN
2016-09-06T08:21:00Z,249.3306328042,NaN
2016-09-06T08:21:00Z,254.3370584288,NaN
2016-09-06T14:18:00Z,280.450809337,NaN
2016-09-06T14:19:00Z,277.8573040735,NaN
2016-09-06T14:19:00Z,276.9450315026,NaN
2016-09-06T14:19:00Z,276.5007879418,NaN
2016-09-06T14:19:00Z,277.1200010293,NaN
2016-09-06T14:19:00Z,278.275347456,NaN
2016-09-06T14:19:00Z,279.0928398059,NaN
2016-09-06T14:19:00Z,279.5971187246,NaN
2016-09-06T14:19:00Z,279.8849174072,NaN
2016-09-06T14:19:00Z,283.9741498514,NaN
2016-09-06T14:19:00Z,288.0155604167,NaN
2016-09-06T14:19:00Z,290.3316011104,NaN
2016-09-06T14:20:00Z,293.3194013425,NaN
2016-09-06T14:20:00Z,296.8390434926,NaN
2016-09-06T14:20:00Z,300.9439774997,NaN
2016-09-06T14:20:00Z,305.4108677437,NaN
2016-09-06T14:20:00Z,310.6814296196,NaN
2016-09-06T14:20:00Z,315.0572087586,NaN
2016-09-06T14:20:00Z,319.5178412282,NaN
2016-09-06T14:20:00Z,323.5260780951,NaN
2016-09-06T14:20:00Z,327.0992654924,NaN
2016-09-06T14:20:00Z,330.7401955583,NaN
2016-09-06T14:20:00Z,335.1577230143,NaN
2016-09-06T20:17:00Z,232.2257422869,NaN
2016-09-06T20:18:00Z,231.7363130311,NaN
2016-09-06T20:18:00Z,231.6948147981,NaN
2016-09-06T20:18:00Z,231.6999051913,NaN
